age_years,residential_status,time_at_address_months,employment_status,time_with_employer_months,gross_monthly_income_eur,net_monthly_income_eur,debt_to_income_ratio,disposable_income_eur,num_active_credit_accounts,default
29,owner_no_mortgage,0,permanent,343,2132,1638,0.7105369512055588,369,3,0
26,owner_no_mortgage,168,permanent,9,3469,2464,0.4936079836545493,398,1,0
41,rent_private,338,permanent,0,1580,1896,0.4569728883764104,912,4,0
44,living_with_family_other,444,permanent,7,1113,1229,0.4404436079857343,-4778,2,1
44,rent_social,56,retired,5,1023,1791,0.3935080244667153,508,3,0
78,owner_with_mortgage,498,permanent,347,3193,5731,0.2918804189394185,116,1,0
28,rent_private,18,permanent,45,3293,1876,0.2448548580919876,1179,5,0
36,rent_private,333,permanent,13,1504,118,0.7244826495888917,15732,4,0
29,owner_with_mortgage,55,permanent,32,2998,1843,0.2675944421366765,394,23,0
32,rent_private,144,permanent,21,3247,2090,0.0569179561093972,785,10,0
23,owner_no_mortgage,506,temporary_contract,235,19496,3191,0.3807108332438942,835,1,0
33,rent_private,31,temporary_contract,318,2207,1710,0.4858698339493594,792,24,0
50,owner_no_mortgage,2,self_employed,36,3714,1388,0.3107456639361343,231,8,0
28,living_with_family_other,8,permanent,51,3358,1874,0.5156444441209106,701,3,0
49,owner_no_mortgage,26,permanent,18,133,2145,1.188419086503239,4719,7,0
65,owner_with_mortgage,5,temporary_contract,3,2406,2456,0.5562645477725869,18352,1,1
29,owner_no_mortgage,50,retired,20,1587,2114,0.5325329674848047,10730,3,0
88,rent_private,7,permanent,22,735,1690,0.43217713104842,1139,5,0
41,owner_with_mortgage,53,temporary_contract,14,3499,2078,0.6174771570801466,432,2,0
38,owner_with_mortgage,18,self_employed,7,1223,2470,0.3601193699092249,11670,4,0
42,owner_with_mortgage,145,permanent,10,2405,104,0.457672608255098,792,2,0
64,rent_private,16,permanent,14,2059,2595,0.1322933093050973,658,3,0
71,rent_private,336,permanent,22,19993,3440,0.208725300198548,7977,2,0
95,owner_with_mortgage,44,permanent,38,1957,2492,0.3619919067549251,595,3,0
51,rent_private,486,permanent,11,2037,1924,0.4908208414380098,759,5,0
29,living_with_family_other,19,unemployed_other,282,9769,2104,0.0885222116576635,14781,42,0
51,owner_with_mortgage,2,permanent,43,3105,1592,0.579155029459168,3405,4,0
57,rent_social,15,permanent,192,805,658,0.3577430652895615,277,2,0
37,owner_no_mortgage,191,permanent,8,1870,1902,0.2790801849196564,235,5,0
82,rent_social,8,self_employed,346,4838,659,0.3676080463220383,309,0,0
61,rent_private,280,permanent,176,7366,2655,0.4466839124134409,952,18,0
49,owner_no_mortgage,11,permanent,6,18958,173,0.2694225465140019,-1918,0,0
51,owner_with_mortgage,581,permanent,48,19403,1431,0.3197088138302841,381,7,0
44,rent_private,4,permanent,58,1512,2846,0.1776373545467731,1029,8,0
35,owner_with_mortgage,0,permanent,4,2808,1547,0.469442235745838,521,6,0
36,owner_no_mortgage,3,temporary_contract,297,114,2159,0.6155847872572272,1197,2,0
18,rent_private,52,self_employed,16,1832,1662,0.494518849263205,713,3,0
29,rent_private,8,permanent,35,1934,1318,0.3470709325584167,1169,4,0
50,owner_with_mortgage,308,self_employed,568,2467,1438,0.4291171188186711,1058,4,0
106,owner_with_mortgage,528,unemployed_other,22,1570,1503,0.2103575789200338,195,7,0
43,rent_social,81,permanent,588,2517,1393,0.3644175775484125,1164,7,0
36,rent_social,598,permanent,45,2705,1570,0.4980308388065253,597,1,0
43,owner_no_mortgage,116,unemployed_other,56,2441,2663,0.1943113084189179,89,4,0
62,living_with_family_other,2,permanent,4,1969,1325,0.1853685062763916,941,6,0
50,owner_with_mortgage,420,temporary_contract,418,2382,1298,0.2852130031906988,711,4,0
64,living_with_family_other,49,retired,41,19269,2034,0.4922207769933761,17794,2,0
21,rent_social,214,permanent,20,3864,11009,1.03438537243545,948,4,0
37,rent_private,14,permanent,3,1548,2172,0.5250623120871223,671,3,0
45,rent_private,6,permanent,6,3472,1955,0.402533027439649,56,5,0
63,owner_with_mortgage,55,unemployed_other,0,626,2071,0.4797363935389783,-4710,2,0
51,owner_with_mortgage,18,permanent,307,2213,1515,0.5158304934941643,1015,3,0
39,rent_social,21,unemployed_other,18,2936,3472,0.249652425068665,18542,1,0
38,owner_with_mortgage,5,permanent,13,1683,2958,0.3964683252119936,10689,4,0
48,owner_with_mortgage,2,permanent,21,14894,2484,0.2869693428664561,6202,2,0
64,owner_no_mortgage,541,permanent,69,2875,2467,0.3566642403532715,13328,1,0
37,owner_no_mortgage,199,permanent,17,4867,1873,0.2823581617165641,619,7,0
37,owner_with_mortgage,149,unemployed_other,18,4152,1702,0.5286465297670129,430,5,0
36,owner_with_mortgage,293,permanent,503,2163,3481,0.3757938162628242,892,4,0
54,owner_with_mortgage,54,permanent,52,2014,2481,0.4217977228094611,395,2,0
46,living_with_family_other,181,permanent,24,2582,1277,0.3620877118494845,249,5,0
41,owner_no_mortgage,509,self_employed,25,4063,7064,0.0446363483318198,523,9,0
39,rent_social,55,self_employed,20,3062,838,1.3183813632066022,434,2,0
37,rent_private,7,permanent,6,1781,2281,0.1908735551173544,45,8,0
41,owner_no_mortgage,22,permanent,86,4226,1198,0.226273236177238,780,2,0
31,owner_with_mortgage,593,permanent,60,3772,1262,0.4576349753691006,57,3,0
58,rent_social,296,self_employed,9,2592,1704,0.2025871025578753,507,5,0
29,owner_with_mortgage,11,permanent,34,1899,887,0.185667988120935,510,8,0
33,rent_private,57,permanent,46,3273,1286,0.0433942327465729,175,3,0
49,rent_private,291,permanent,51,3805,1893,0.0330273351563958,989,8,0
27,owner_with_mortgage,8,permanent,13,3860,1642,0.6438440212712564,1177,8,0
45,rent_private,47,permanent,372,4101,1656,0.5833849484967127,926,1,0
29,owner_with_mortgage,3,permanent,30,1113,1023,0.1632189153112525,22,5,0
51,rent_private,16,self_employed,7,1629,230,1.0106854054445886,2719,0,1
26,owner_with_mortgage,27,retired,46,1114,1378,0.2979334837108266,90,3,0
42,rent_private,8,permanent,51,4147,1543,0.3650810675263147,531,5,0
57,owner_with_mortgage,27,permanent,22,6526,2851,0.5972695044598062,8088,3,0
33,rent_private,32,permanent,153,2585,2007,1.0683486861371707,8060,0,0
52,rent_private,15,permanent,57,2096,135,0.4616851424949831,216,2,0
50,owner_with_mortgage,26,permanent,2,244,2738,0.4556738467625744,11654,4,0
64,owner_with_mortgage,10,temporary_contract,5,1225,3441,0.5603860274492627,469,0,1
33,owner_no_mortgage,441,unemployed_other,51,4656,1788,0.4111629782488185,1170,7,0
63,owner_with_mortgage,216,permanent,6,2996,2130,0.3958212045190437,931,3,0
57,living_with_family_other,7,temporary_contract,5,2288,2279,0.4603795854131714,1158,3,0
39,rent_private,8,permanent,0,2744,7275,0.0865027789982757,15397,4,0
53,rent_private,18,permanent,45,3788,3122,0.5564763324538645,245,5,0
54,rent_social,59,permanent,100,2525,2566,0.2640968786317855,-4373,2,0
18,rent_private,312,permanent,25,4836,3452,0.4577921428204168,8831,8,0
38,rent_private,16,temporary_contract,18,1938,1434,0.4340272490848348,1090,4,0
104,owner_with_mortgage,4,permanent,23,3353,1609,0.3831171410052025,1178,6,0
94,rent_social,499,permanent,13,3943,2447,0.3040362011558365,5007,3,0
52,owner_no_mortgage,13,temporary_contract,7,3467,1893,0.6031557185105861,14173,5,0
26,rent_private,91,permanent,17,758,1178,0.0894562302492295,539,1,0
46,owner_with_mortgage,17,permanent,3,3033,69,0.4748156381469041,395,1,0
18,owner_with_mortgage,40,permanent,9,3676,2060,0.4506747186568576,479,8,0
38,owner_no_mortgage,37,temporary_contract,22,2572,1880,0.3163002838378101,676,4,0
42,rent_private,29,unemployed_other,346,3793,3204,0.6154130345100947,19113,4,0
39,owner_with_mortgage,196,self_employed,9,861,1333,0.5956693304331051,951,3,0
40,owner_no_mortgage,21,self_employed,363,1909,1622,0.4873157430182984,18403,0,0
49,rent_private,5,unemployed_other,7,552,1167,0.6237776821641826,625,1,0
60,rent_social,21,self_employed,23,2726,2925,0.0899849207892527,229,4,0
41,rent_social,60,temporary_contract,3,16775,2353,0.3780835972598768,3790,2,0
47,rent_private,10,permanent,344,1901,2614,1.4730523287593702,402,5,0
53,living_with_family_other,36,permanent,103,3400,2035,0.6311710914769127,111,8,0
32,living_with_family_other,32,permanent,6,3064,1255,0.4227621156674189,841,3,1
29,rent_private,1,permanent,307,18859,2428,0.2494920448259001,260,5,0
19,rent_private,14,permanent,24,252,1361,0.2377932825469293,-3930,18,0
32,rent_private,0,permanent,16,3104,1179,0.3136823794406641,11908,4,0
60,rent_private,39,permanent,18,1942,1768,0.4194483328721387,8121,6,0
44,owner_with_mortgage,200,permanent,438,3158,1080,0.9471559048433418,878,5,0
38,owner_no_mortgage,41,permanent,32,2187,1524,0.2755403418996706,698,0,0
56,living_with_family_other,4,permanent,343,1784,1070,0.3294937114642333,1038,5,0
50,owner_no_mortgage,44,permanent,58,1593,2787,0.11587832935076,1051,2,0
59,owner_with_mortgage,4,permanent,33,4538,17,0.2595627795502651,2766,2,0
57,owner_with_mortgage,10,self_employed,329,2123,1921,0.3716653328142321,323,2,0
23,rent_private,40,unemployed_other,512,1531,1276,0.1644185695029754,792,4,0
57,rent_private,3,permanent,51,3269,3394,1.3888485075182255,1066,6,0
33,owner_no_mortgage,2,permanent,530,2594,1857,0.2109743666345389,744,6,0
33,owner_no_mortgage,2,self_employed,376,1769,2106,0.3016716996938424,347,9,0
23,owner_no_mortgage,18,retired,63,2219,2074,0.4714445131111509,358,3,0
22,rent_private,17,temporary_contract,13,4729,2395,0.5640787754973008,550,28,0
64,rent_private,11,unemployed_other,49,3316,2984,1.3846815809526016,582,2,0
57,rent_social,591,permanent,330,3244,2310,0.6002840285119183,609,8,0
38,rent_social,470,permanent,41,2070,1587,0.3064270754914906,1197,5,0
36,rent_social,20,self_employed,381,2341,1550,0.1101569114186493,112,4,0
44,owner_no_mortgage,58,permanent,325,1936,13685,0.3272227999461807,68,7,0
53,owner_with_mortgage,269,self_employed,54,4275,1424,0.2059293928672589,1144,2,0
52,owner_with_mortgage,23,unemployed_other,26,4626,1582,0.3181600699821442,-3254,6,0
59,rent_private,35,self_employed,51,19701,1885,0.3750741449112361,355,1,0
35,rent_social,30,permanent,591,2695,58,0.4753148241983254,154,4,0
30,rent_private,13,temporary_contract,12,3148,614,0.5229687704937802,606,4,0
51,owner_with_mortgage,36,retired,308,3235,2396,0.412737963473521,404,5,0
49,owner_with_mortgage,10,permanent,126,4645,7641,0.2024681507081435,595,0,0
61,living_with_family_other,55,permanent,6,2313,1314,0.2242194461510298,581,3,0
19,rent_private,39,permanent,138,2932,1337,0.1783787978177833,1142,3,0
42,owner_with_mortgage,8,self_employed,408,4299,2996,0.3206921501649791,1143,3,0
36,owner_with_mortgage,18,permanent,14,3392,2105,0.6002377492734243,980,2,0
47,rent_private,40,permanent,18,2746,2448,0.0489000935760512,564,2,0
44,owner_no_mortgage,5,retired,40,3250,573,0.0278408930039558,7172,42,0
34,owner_with_mortgage,26,retired,7,12123,3332,0.5766986113414062,563,4,0
42,rent_social,9,permanent,50,668,1646,0.0728227636866538,728,7,0
58,rent_social,55,permanent,6,2844,1409,0.5643019786488359,6581,3,0
55,living_with_family_other,38,permanent,7,15772,2826,0.1446221942403455,1099,8,0
31,owner_with_mortgage,22,temporary_contract,6,1565,1591,0.4540970962668369,697,5,0
47,rent_private,15,temporary_contract,2,2772,1551,0.453092651933443,19918,2,0
72,living_with_family_other,6,self_employed,179,4742,1253,0.9918405320105356,1105,2,0
56,owner_with_mortgage,52,permanent,132,2332,938,0.2099048139767389,541,3,0
95,rent_social,6,temporary_contract,7,3231,186,0.3930787615333287,149,2,0
109,living_with_family_other,195,permanent,10,721,7167,0.1840500583517643,1024,2,0
55,rent_social,10,self_employed,426,4370,1936,1.147504519023379,-3395,7,0
68,rent_private,3,permanent,2,2167,1753,0.2559123692664575,95,5,0
37,rent_private,442,self_employed,10,19977,1632,0.0400645473745175,455,5,0
57,owner_no_mortgage,57,temporary_contract,24,2378,119,0.3055637113426185,-2187,5,0
61,owner_no_mortgage,593,temporary_contract,542,2233,1172,0.134485245813312,1200,3,0
54,rent_social,3,permanent,56,1774,1459,0.630180665209378,641,5,0
49,owner_with_mortgage,27,permanent,512,1057,3192,0.640484271934897,951,1,0
36,living_with_family_other,23,self_employed,533,1324,2355,0.5852699507079039,449,5,0
32,rent_private,593,temporary_contract,9,2041,1206,0.3320691456342882,187,7,0
34,living_with_family_other,39,permanent,60,2268,1742,0.0379566224360964,284,36,0
57,rent_social,12,temporary_contract,307,3625,2543,0.3832736837883344,725,0,0
22,living_with_family_other,18,permanent,19,1846,2421,0.2869309661749969,1021,2,0
37,rent_private,531,permanent,27,9905,2472,1.3607917756205985,16360,5,0
49,owner_with_mortgage,6,permanent,312,3564,3398,0.4050936995913179,8665,1,0
26,owner_with_mortgage,257,self_employed,39,483,1375,0.6450594433917483,8416,3,0
58,owner_with_mortgage,2,permanent,4,13535,271,0.1849043061060408,880,1,0
26,owner_with_mortgage,14,temporary_contract,515,2093,2143,0.4824143209311457,1078,0,0
81,rent_social,12,permanent,16,2643,1566,0.2077381285329192,45,7,0
39,living_with_family_other,4,self_employed,13,38,2715,0.0854018220152424,417,2,0
25,owner_with_mortgage,474,permanent,294,2617,1271,0.5412347329995446,625,0,0
43,rent_social,10,permanent,40,2747,1568,0.1550724717445875,164,2,1
48,owner_with_mortgage,33,temporary_contract,493,2334,1609,0.6346678373411136,1014,1,0
56,owner_no_mortgage,11,permanent,26,228,1889,1.132069528294475,302,6,0
58,living_with_family_other,386,permanent,21,19772,12592,0.5560677461018798,167,2,0
36,owner_with_mortgage,45,self_employed,9,2123,1560,0.1817812630053169,391,2,0
27,rent_private,187,permanent,35,160,2737,0.3701878849701758,299,5,0
37,owner_with_mortgage,15,permanent,49,3240,1502,0.4934003596521801,613,5,0
28,owner_with_mortgage,22,permanent,15,13592,2942,0.2223982915531738,2841,2,0
37,rent_private,24,permanent,44,4350,2432,0.1529602740109353,433,3,0
60,living_with_family_other,16,temporary_contract,7,3085,2879,0.3682781634819916,450,8,0
56,owner_no_mortgage,36,permanent,486,3204,2237,0.339307871520636,1160,0,0
52,owner_with_mortgage,145,permanent,7,1717,9043,0.1071443080706217,296,2,0
41,rent_private,160,permanent,15,2178,1530,0.5808097752682501,709,1,0
57,rent_private,14,temporary_contract,7,1691,1278,0.2866979542706594,480,3,0
39,rent_private,44,permanent,3,4123,1594,0.6373352672870561,409,8,0
44,rent_private,17,permanent,39,2814,967,0.3414352277524485,-275,9,0
40,owner_with_mortgage,440,permanent,4,3708,3437,0.4944904875688098,497,5,0
57,owner_no_mortgage,10,unemployed_other,439,1942,1827,0.237750656976572,1018,3,0
40,rent_private,29,permanent,27,2248,2947,0.592085671357459,696,4,1
49,owner_no_mortgage,7,self_employed,198,4504,1351,0.2940098480111587,14644,2,0
51,rent_private,271,self_employed,58,2676,2969,0.6432120137300031,2218,4,0
26,owner_with_mortgage,31,permanent,547,4448,3065,0.2319681237131605,696,1,0
51,rent_private,501,self_employed,1,3334,1446,0.3311693244717206,4165,4,0
54,owner_with_mortgage,30,self_employed,13,2925,1781,0.5227112232588675,636,3,0
60,rent_social,193,retired,18,3604,2268,0.4199092712763835,566,2,0
57,rent_private,5,permanent,11,4418,1816,0.636783764200604,503,2,0
34,rent_private,127,permanent,44,4249,2152,0.4925760630529368,761,3,0
22,owner_with_mortgage,180,temporary_contract,7,3600,1528,0.0404119892156709,458,1,0
56,owner_with_mortgage,16,permanent,43,254,3112,0.4868173424940021,-2825,1,0
34,rent_social,28,self_employed,54,3409,2492,0.365440512732574,194,3,0
46,owner_with_mortgage,403,temporary_contract,54,4347,1730,0.0773483570032532,92,1,0
24,rent_private,226,permanent,289,2904,12948,1.3545293255640083,15794,3,0
44,owner_with_mortgage,570,permanent,17,4178,2465,0.4882247045520719,800,4,0
37,rent_private,48,permanent,36,4847,3755,0.6351890266550244,874,4,0
75,owner_with_mortgage,3,temporary_contract,32,1045,1985,0.4413771828004315,1018,6,0
41,owner_with_mortgage,7,permanent,51,4363,906,0.2190963614824432,-348,8,0
46,owner_with_mortgage,19,permanent,19,3253,1761,0.4959590516818253,93,2,0
59,owner_no_mortgage,0,permanent,58,14919,2521,0.1068111813750615,462,3,0
43,rent_private,22,permanent,30,2273,303,0.0707573692578008,-2689,3,0
59,owner_with_mortgage,3,retired,2,1724,3387,0.3362351688763251,365,3,0
45,living_with_family_other,9,permanent,15,82,1545,0.3811552694466981,823,0,1
47,rent_private,27,temporary_contract,394,3899,2010,0.631305603265632,638,44,0
33,rent_private,10,permanent,6,4419,1597,1.3871579045047748,868,0,0
57,owner_with_mortgage,30,self_employed,11,2320,2713,0.0202141321784605,182,2,0
22,rent_private,21,permanent,56,2757,2041,0.0191212440547736,472,2,0
30,rent_social,13,retired,2,3433,3337,0.574420028940984,9589,2,0
50,rent_social,7,permanent,53,1977,1889,0.4675321790755989,8442,4,0
45,rent_private,18,permanent,40,2920,1372,0.3704669675734124,786,0,0
56,rent_social,379,permanent,21,4752,2973,0.3825979554124687,404,4,0
55,owner_with_mortgage,4,unemployed_other,22,8791,2117,0.6101511529448325,2352,34,0
59,owner_with_mortgage,510,self_employed,20,2888,1583,0.1799095685754771,792,7,0
104,owner_with_mortgage,583,unemployed_other,7,4931,1815,0.4956819071938886,13539,3,0
99,owner_no_mortgage,40,permanent,35,513,1506,0.5963611474744787,313,3,0
36,owner_with_mortgage,404,permanent,1,3900,5931,0.3660496580221045,146,1,0
41,rent_social,30,permanent,13,2965,2221,0.4237436145290737,9077,44,0
27,rent_social,42,permanent,11,4433,2415,0.090392328771056,745,40,0
19,living_with_family_other,18,temporary_contract,50,13516,1553,0.4931022193729293,35,2,0
40,owner_with_mortgage,236,self_employed,508,2655,1299,0.3112536811190284,1318,1,0
18,rent_private,54,permanent,297,1943,2385,0.6495544417292538,373,8,0
43,owner_with_mortgage,2,permanent,7,4254,1439,0.4486306499832131,255,4,0
63,owner_with_mortgage,11,temporary_contract,5,2299,1614,0.4057657944473074,587,7,0
109,owner_with_mortgage,6,self_employed,156,4736,2177,0.1892892741222299,966,3,0
42,rent_social,273,permanent,25,2073,1064,0.327429430477575,-4565,6,1
114,owner_with_mortgage,19,permanent,422,2305,2499,0.608828191576612,523,0,0
38,living_with_family_other,54,permanent,413,2653,76,0.3339881425132735,445,6,0
26,owner_no_mortgage,4,permanent,12,4167,1357,0.6372528583546813,15598,2,0
49,owner_no_mortgage,41,permanent,19,3813,1406,0.6126773327685591,11388,8,0
64,owner_with_mortgage,416,permanent,60,3006,2703,0.2184276381754783,10485,0,0
55,living_with_family_other,65,permanent,22,3772,487,0.2469547714896733,730,6,0
98,rent_social,93,permanent,24,4915,3044,0.1858337013958562,14797,3,0
63,owner_with_mortgage,164,permanent,373,3256,1631,0.0435686109518573,-2548,5,0
31,rent_private,18,temporary_contract,360,3773,3270,0.4723701111278225,7445,3,0
60,owner_with_mortgage,1,temporary_contract,220,1141,493,0.0004227409275125,-1539,3,0
38,rent_private,56,permanent,0,2766,3321,0.6350854740149927,1038,5,0
20,owner_with_mortgage,5,retired,36,12935,1698,0.4560245735991107,1047,3,0
29,rent_private,23,temporary_contract,6,1632,6441,0.5347629431532901,274,1,1
33,owner_with_mortgage,549,permanent,60,2619,3564,0.4409986215588002,203,4,0
