age_years,residential_status,time_at_address_months,employment_status,time_with_employer_months,gross_monthly_income_eur,net_monthly_income_eur,debt_to_income_ratio,disposable_income_eur,num_active_credit_accounts,default
34,owner_with_mortgage,19,unemployed_other,27,16572,2162,0.34545188943466765,19667,3,0
34,owner_no_mortgage,1,permanent,57,4907,1403,0.23007747930153155,1180,7,0
44,owner_with_mortgage,303,permanent,15,2684,1549,0.34562969051059944,47,2,0
45,owner_no_mortgage,43,self_employed,311,1756,2163,0.4030521517455608,10457,1,0
89,rent_private,10,permanent,393,1911,2289,0.37150576672384966,-4106,3,0
39,owner_with_mortgage,41,permanent,53,3343,1443,0.22127787096963647,1050,0,0
38,rent_private,40,temporary_contract,9,10380,1467,0.44514482179445447,890,5,0
40,rent_social,1,self_employed,44,2617,1391,0.6239771670180458,8514,18,0
39,rent_private,56,permanent,390,3584,1839,0.018791047331595378,312,30,0
59,owner_with_mortgage,12,temporary_contract,28,3080,1551,0.1781005521573799,52,5,0
43,rent_private,9,self_employed,497,1657,589,0.2949074795500338,424,8,0
34,living_with_family_other,56,permanent,35,2359,3956,0.6214064984834062,466,2,0
45,rent_private,17,permanent,11,2196,3040,0.45309139732912984,19549,3,0
37,rent_social,327,permanent,6,1601,2809,0.2395715512788731,897,6,0
20,owner_with_mortgage,240,temporary_contract,296,3254,1358,0.4225865258744429,10743,47,0
35,owner_no_mortgage,64,permanent,3,2514,2808,0.07066454664600398,851,5,0
53,rent_social,33,self_employed,466,1732,3107,0.08384106253882323,521,0,0
20,owner_no_mortgage,255,permanent,22,2373,1488,0.1801581213134028,-679,5,0
32,rent_private,46,permanent,58,2724,3438,0.39658110133232993,5471,2,0
117,rent_private,3,temporary_contract,37,3290,2124,0.394084714887853,299,3,0
53,rent_social,0,temporary_contract,8,1752,1912,0.46521564634006995,275,0,0
28,owner_with_mortgage,21,unemployed_other,220,1545,697,0.36087159717509054,637,5,0
61,rent_social,281,permanent,31,2382,2499,0.16899771666547292,-2014,6,0
49,rent_private,10,permanent,456,1400,2233,0.19069450235367105,-3240,4,0
52,owner_with_mortgage,406,permanent,0,4558,1810,0.9014740408333868,1121,3,0
53,owner_with_mortgage,21,permanent,595,2948,3499,0.13222410712777652,500,2,0
39,rent_private,51,permanent,8,1101,1318,0.2524381197310075,16925,0,0
46,rent_social,20,permanent,21,2589,3357,0.2643763474150591,919,47,0
23,rent_private,33,permanent,7,1878,3117,0.026987964062916057,305,4,0
29,owner_no_mortgage,10,self_employed,59,487,2585,0.3806648371336596,370,3,0
28,owner_with_mortgage,15,permanent,6,2736,1083,0.4500035591148802,839,4,0
57,rent_social,30,permanent,114,1125,284,0.4864529017034218,274,8,0
54,owner_with_mortgage,10,retired,0,3149,1248,0.29385547533511447,286,6,0
44,rent_private,27,permanent,24,3143,313,0.02805129395859733,358,13,0
58,rent_private,8,permanent,8,4967,2983,0.3669208730488207,484,0,0
49,owner_with_mortgage,29,unemployed_other,11,4071,1936,0.5388600395379057,2622,4,0
35,owner_no_mortgage,43,permanent,60,4275,1253,0.45059483187264576,266,5,0
43,rent_private,41,self_employed,57,3017,2158,0.4861975691689444,7262,4,0
49,rent_private,51,permanent,59,2376,38,0.5395238061322516,299,8,0
46,rent_private,8,permanent,56,1840,2326,0.2842071827222019,6979,3,0
35,owner_with_mortgage,9,permanent,346,2087,2484,0.4065492925346209,8388,3,0
40,owner_with_mortgage,187,temporary_contract,2,2404,1024,0.37530728183847073,314,3,0
39,owner_no_mortgage,523,permanent,460,15315,5334,0.41755346974478563,1079,2,0
30,owner_no_mortgage,11,permanent,59,2377,576,0.0660675059093365,14343,2,0
31,owner_with_mortgage,53,permanent,58,3783,751,0.048158621384290584,14722,2,0
51,owner_with_mortgage,10,permanent,46,2255,1232,0.4553402082312807,897,1,0
27,owner_with_mortgage,2,permanent,63,857,1805,0.4227882183541221,1902,1,0
25,rent_private,9,permanent,544,1177,1339,0.05627557286101847,499,4,0
36,rent_private,0,permanent,9,1047,2800,0.6291537881442324,18311,3,0
55,rent_private,20,permanent,11,15329,1249,0.05423175467455263,493,5,0
31,owner_with_mortgage,11,permanent,4,1549,1201,0.34233867828798126,411,3,0
71,rent_private,7,unemployed_other,147,1935,1925,0.5585517656213879,1118,4,1
42,rent_social,48,permanent,81,3601,6410,0.6125732192902107,15406,2,0
62,rent_social,503,permanent,33,5994,3258,0.32724223053259216,176,3,0
36,rent_social,40,permanent,37,3491,2601,0.34877065910996485,22,2,0
20,rent_social,449,permanent,41,3145,1437,0.22541877532198212,538,7,0
51,living_with_family_other,53,self_employed,31,1065,2441,0.08531491514870847,414,2,0
39,owner_with_mortgage,264,permanent,121,3489,1382,0.2788339179566114,240,2,0
40,rent_private,14,permanent,216,4046,581,0.3906676141599692,464,0,0
60,rent_social,296,permanent,35,3122,381,0.07951182429829284,204,2,0
40,rent_private,20,permanent,57,1737,1428,0.29825300702543395,847,2,0
35,living_with_family_other,0,permanent,45,1633,3426,0.7459211409088345,1019,7,0
34,rent_private,569,permanent,119,259,1869,0.4448916579244914,2003,8,0
19,owner_with_mortgage,57,self_employed,43,3396,240,0.1957526919092641,19513,8,0
33,owner_with_mortgage,52,self_employed,7,1564,1944,0.599746805946739,86,5,0
45,rent_private,21,permanent,10,2965,2980,0.5944618024912247,350,1,0
39,owner_with_mortgage,477,permanent,559,1165,2208,0.13489701366490414,1141,2,0
51,owner_with_mortgage,10,permanent,26,1799,2409,0.08492956912946929,802,7,0
23,owner_with_mortgage,369,permanent,11,1821,1227,0.43537126227460826,18154,3,0
41,living_with_family_other,47,self_employed,50,4708,1771,0.30028103548451085,398,4,0
40,rent_private,409,permanent,136,4976,4339,0.3497464591397491,664,5,0
21,owner_with_mortgage,43,permanent,55,3555,1635,0.42196744477906967,851,5,0
73,owner_with_mortgage,10,retired,5,2484,3011,0.545965895047965,-4389,4,0
56,rent_private,7,permanent,268,3202,2272,0.5355939125209733,420,3,0
46,owner_no_mortgage,14,temporary_contract,4,4959,1203,0.37336509021921627,616,4,0
60,owner_with_mortgage,587,permanent,78,3152,12548,0.4882295543249836,773,7,0
25,living_with_family_other,34,permanent,12,4389,3302,0.26084310404127614,-3269,4,0
47,rent_private,326,self_employed,5,3439,1309,0.2620425191378051,109,2,0
51,living_with_family_other,255,permanent,16,4140,442,0.4231491197493456,9,3,0
23,owner_with_mortgage,241,permanent,262,2488,1225,0.4750436517408797,326,1,0
74,rent_private,9,self_employed,199,2150,215,0.2876978760433564,1083,10,0
56,rent_private,9,permanent,10,3297,2066,0.48531381279224795,380,2,0
30,rent_private,33,unemployed_other,12,3125,2499,0.13504098157532116,7567,41,0
42,owner_no_mortgage,531,permanent,4,3852,600,0.4608223166437839,-1515,0,0
42,owner_no_mortgage,9,permanent,40,4669,2129,0.4559461732778429,9851,7,0
30,owner_with_mortgage,57,permanent,21,3863,1459,0.4467693508385743,39,4,0
36,rent_social,20,self_employed,381,2341,1550,0.11015691141864938,112,4,0
29,owner_with_mortgage,2,permanent,3,3183,1643,0.5379742811193743,4811,2,0
68,rent_private,3,permanent,2,2167,1753,0.25591236926645755,95,5,0
20,rent_private,12,permanent,40,1536,1514,0.3029868513382102,751,6,0
31,owner_with_mortgage,54,permanent,23,11161,484,0.2226332771272257,598,36,0
43,living_with_family_other,324,permanent,9,2929,14131,0.43252529117808636,15,4,1
114,owner_with_mortgage,19,permanent,422,2305,2499,0.608828191576612,523,0,0
43,rent_private,56,permanent,25,1516,3167,0.3702250576249804,197,4,0
43,rent_private,11,permanent,32,907,1414,0.5668053239011138,1017,5,0
62,living_with_family_other,4,permanent,51,3708,3299,0.1971363771397123,394,3,0
43,rent_social,18,permanent,11,2685,1006,0.0872391213940771,1127,2,0
21,rent_private,40,permanent,342,1093,2405,0.47999056241658644,1031,0,0
67,rent_private,261,permanent,157,2532,2263,0.6438833653785239,336,4,0
37,living_with_family_other,51,permanent,507,4828,2326,0.34252537737020916,16914,2,0
29,owner_with_mortgage,5,permanent,5,444,2473,0.2590772394087948,1090,7,1
18,owner_no_mortgage,29,permanent,39,1719,3277,0.620826167792509,670,0,0
41,owner_with_mortgage,7,permanent,51,4363,906,0.21909636148244324,-348,8,0
80,rent_social,57,permanent,38,2114,1474,0.01667520560440043,579,8,0
39,rent_private,1,permanent,395,14851,402,0.46006060603330123,1015,2,0
57,owner_with_mortgage,8,temporary_contract,76,14891,3322,0.8056437109308652,-600,6,1
34,rent_social,9,unemployed_other,10,4144,2685,0.4285246197467235,168,3,0
44,rent_social,6,permanent,14,3388,1098,0.4327285240610454,661,8,0
57,owner_with_mortgage,485,temporary_contract,7,1689,4461,1.0625768024933826,191,4,0
43,owner_with_mortgage,57,permanent,7,917,2748,0.25053429833606344,1011,3,0
34,living_with_family_other,23,permanent,55,2587,847,0.5654815539650621,1014,0,0
36,rent_private,46,permanent,559,1990,2132,0.4166301583214887,935,3,0
63,rent_private,18,temporary_contract,432,3826,2820,0.7978603112965205,311,31,0
44,rent_private,12,temporary_contract,467,15019,184,0.6492539987645416,772,5,0
41,owner_no_mortgage,31,permanent,20,3275,3434,0.3361566941865805,6273,1,0
62,owner_no_mortgage,2,self_employed,23,4939,331,0.3844330351533316,1023,8,0
31,rent_social,519,permanent,2,3458,2251,0.19254988028083936,515,0,0
52,rent_private,5,temporary_contract,43,2459,1539,0.4356679272267589,8,8,0
61,owner_with_mortgage,1,temporary_contract,20,2665,2230,0.08861377857752603,489,3,0
40,owner_no_mortgage,6,permanent,3,2156,1770,0.5056036891183039,514,0,0
39,owner_with_mortgage,431,permanent,56,2998,2050,1.3258273415555815,718,0,0
46,owner_with_mortgage,8,permanent,52,2526,3201,1.1197221619463333,1049,6,0
39,owner_with_mortgage,531,permanent,277,3420,1621,0.30523324685695474,485,0,0
42,rent_private,10,permanent,11,2518,1803,0.30522696244389413,12706,4,0
29,owner_with_mortgage,3,permanent,30,1113,1023,0.16321891531125252,22,5,0
49,rent_social,8,permanent,583,1710,1235,0.6143903184867021,904,5,0
30,owner_no_mortgage,53,temporary_contract,6,1767,2434,0.08173705201904247,-212,49,0
47,rent_private,30,permanent,57,12511,1609,0.4327829918804018,464,3,0
34,owner_with_mortgage,22,self_employed,4,2927,1976,0.3071404784480785,783,3,0
42,owner_with_mortgage,25,permanent,16,1820,6047,0.23500285395659337,229,4,0
40,rent_social,497,permanent,306,3561,1250,0.3920899900086734,366,6,0
44,rent_social,15,temporary_contract,12,4734,2251,0.4620438763649816,1003,3,0
28,owner_no_mortgage,31,retired,58,4429,1526,0.1863071983799225,766,1,0
37,owner_no_mortgage,9,temporary_contract,39,2696,2113,0.5888360284962113,7919,1,0
111,owner_with_mortgage,41,permanent,369,2368,2423,0.15434303980235042,572,0,0
52,living_with_family_other,31,temporary_contract,23,1924,2115,0.4988586540199452,933,8,0
53,rent_private,4,temporary_contract,57,2865,2121,0.10385213079236782,797,3,0
51,rent_private,20,permanent,16,1981,3442,0.23400099672102578,831,3,0
61,owner_with_mortgage,49,permanent,59,3528,1596,0.12788705237450027,499,9,0
60,rent_private,34,permanent,46,3131,347,0.32439720872529204,6966,5,0
33,owner_with_mortgage,2,permanent,327,7079,4354,0.618023816875482,562,3,0
52,owner_with_mortgage,423,permanent,235,2431,3227,0.3399923272759541,145,4,0
30,owner_with_mortgage,10,permanent,23,1785,1732,0.23241012295365948,213,5,0
25,rent_private,52,temporary_contract,58,2149,2478,0.6035713395971655,979,8,0
39,rent_private,44,permanent,3,4123,1594,0.6373352672870561,409,8,0
18,owner_with_mortgage,592,permanent,18,2198,383,0.38659700642237754,621,2,0
40,rent_private,21,self_employed,493,2003,2793,0.43087019009895094,728,2,0
36,rent_private,15,self_employed,8,6996,1954,0.26223315209286124,860,6,0
39,rent_social,47,permanent,6,3424,1760,0.5723880726728873,221,0,0
32,owner_with_mortgage,31,permanent,19,2569,1896,0.3385982007309082,788,5,0
27,owner_with_mortgage,12,unemployed_other,0,2763,412,0.01641234170307275,594,8,0
18,rent_private,18,permanent,26,4128,2073,0.26011204505251484,-4580,3,0
30,rent_private,263,permanent,25,1498,1500,0.49969512073383565,1158,0,0
34,owner_with_mortgage,46,temporary_contract,6,242,2121,0.35797692445149915,2602,5,0
32,owner_with_mortgage,55,permanent,347,16889,781,0.2649266226236956,471,8,0
19,rent_private,585,temporary_contract,59,3100,1688,0.24364330551183558,12257,4,0
31,owner_no_mortgage,9,self_employed,14,4697,1907,0.30472117311945257,7898,7,0
56,rent_social,44,permanent,364,10590,1382,0.2851691052958731,1103,3,0
20,rent_private,5,permanent,1,249,584,0.2476498972167345,877,1,0
49,owner_no_mortgage,242,permanent,11,4942,906,0.26309580708514624,268,0,0
25,owner_no_mortgage,557,permanent,538,2365,1767,1.4356553012287199,458,4,0
58,owner_no_mortgage,39,unemployed_other,59,4122,3002,0.29851203186431396,1129,2,0
50,living_with_family_other,45,permanent,9,2173,2907,0.27038460563600286,6734,2,0
43,rent_private,435,self_employed,194,3026,1716,0.1792781312391464,627,3,0
64,rent_private,41,self_employed,261,1858,1416,0.5970864714943579,18033,2,0
64,rent_private,468,permanent,234,1610,1892,0.3242645936765011,412,7,0
47,owner_no_mortgage,24,permanent,351,1713,2184,0.31134757826709664,501,3,0
54,rent_social,49,permanent,514,3123,4,0.10034420796235514,875,3,0
41,owner_with_mortgage,9,permanent,10,2310,318,0.4858919766418328,16121,0,0
42,rent_social,9,permanent,50,668,1646,0.07282276368665386,728,7,0
36,owner_with_mortgage,595,permanent,144,15969,1512,0.07590679110756249,178,5,0
62,rent_social,42,permanent,23,2760,1056,0.28160786193836695,171,5,0
120,owner_no_mortgage,16,permanent,35,2594,3309,0.36601781999419875,842,5,0
47,rent_private,9,permanent,274,3208,1641,0.049932229514308285,608,3,0
33,rent_social,18,permanent,513,301,1603,0.23485214422642375,19805,5,0
18,owner_with_mortgage,22,self_employed,455,1533,839,0.33960110958812906,320,5,0
19,owner_with_mortgage,597,permanent,10,2732,1274,1.3100689627051647,381,2,0
36,owner_with_mortgage,1,permanent,549,1694,2408,1.0626110336972432,599,3,0
28,rent_social,26,permanent,28,1810,1319,0.5911882109314283,108,0,0
25,owner_with_mortgage,11,temporary_contract,399,11092,3323,0.17077980348689226,517,5,0
63,rent_private,8,permanent,13,3283,1693,0.30752798037729656,634,2,0
54,living_with_family_other,20,permanent,319,1714,1987,0.33899386256594827,677,5,0
63,rent_private,14,self_employed,19,2388,1234,0.612989263780662,15767,3,0
52,owner_with_mortgage,21,retired,45,4199,2025,0.4169812265206495,2206,5,0
23,living_with_family_other,56,permanent,216,3207,2408,0.49081766987906145,569,0,0
54,owner_with_mortgage,6,retired,11,2159,2071,0.4583711391587775,756,4,0
34,owner_no_mortgage,0,unemployed_other,10,10021,3174,0.06932505883928214,895,3,0
51,owner_no_mortgage,555,temporary_contract,52,2342,2141,0.2851925610018683,1050,5,0
73,rent_social,317,self_employed,54,2173,171,0.3983923741092068,519,8,0
26,owner_no_mortgage,35,retired,583,3503,1272,0.40864283019354447,17339,30,0
58,rent_private,52,permanent,20,3092,1306,0.5084764964944556,377,0,0
39,owner_with_mortgage,316,temporary_contract,42,2855,2864,0.4614697187793854,875,7,0
48,rent_private,15,permanent,16,2143,2982,0.1382403120253734,11624,2,0
38,rent_social,138,permanent,162,9992,1449,0.27423652147280164,6474,1,0
28,owner_with_mortgage,19,temporary_contract,462,3416,2843,0.4217649760411613,1085,2,0
35,owner_no_mortgage,267,permanent,55,4423,3358,0.22598997872127172,1053,8,0
26,owner_with_mortgage,49,retired,14,1639,1287,0.2754587266372091,56,5,0
40,rent_private,496,temporary_contract,19,2805,2305,0.0464751516127593,1193,1,0
42,owner_no_mortgage,15,permanent,433,2575,3087,0.45519199440839364,228,4,0
42,owner_no_mortgage,11,retired,11,3955,2488,0.04881653091654323,976,4,0
62,owner_no_mortgage,44,permanent,22,1949,1521,0.31129176164640904,961,1,0
31,rent_private,38,permanent,56,1804,1606,0.22145936198907107,10236,4,0
62,owner_with_mortgage,22,temporary_contract,195,10824,381,0.8363478769564544,80,2,0
36,owner_with_mortgage,17,unemployed_other,50,1918,2508,0.044439735065361134,1091,4,0
42,owner_with_mortgage,15,retired,29,3633,7126,1.4431781407899515,310,6,0
33,rent_private,56,temporary_contract,341,1730,1424,0.3814204217342133,986,7,0
38,rent_private,0,unemployed_other,259,714,1558,0.3112836117565205,1104,3,0
47,rent_social,27,self_employed,1,1836,1770,0.3094980999055523,957,4,0
30,owner_no_mortgage,30,temporary_contract,3,1780,3336,0.146715492245376,6175,19,0
56,rent_social,379,permanent,21,4752,2973,0.3825979554124687,404,4,0
33,rent_private,42,permanent,461,6251,1793,0.5427618101473883,75,2,0
46,rent_private,3,permanent,4,14185,1668,0.3521324624327436,18363,0,0
64,owner_no_mortgage,8,permanent,18,2246,13520,0.4179984798159988,508,3,0
34,owner_with_mortgage,24,permanent,8,3111,544,0.5313634539495387,-1948,8,0
36,rent_private,11,permanent,20,2279,2688,0.06284772957021109,-2207,3,0
33,owner_no_mortgage,23,unemployed_other,13,19815,1610,1.4483281231019534,527,5,0
59,owner_no_mortgage,32,permanent,100,1728,3396,0.26656975909960257,860,7,0
85,owner_with_mortgage,10,permanent,21,3267,1991,0.21791120646001375,1089,1,0
58,owner_no_mortgage,154,self_employed,18,1865,56,0.22921344583832698,589,2,0
75,owner_no_mortgage,228,retired,54,2692,2413,1.4267785801365431,1114,7,0
26,rent_social,338,permanent,5,2231,1726,0.47464590406364215,590,3,0
59,owner_with_mortgage,28,temporary_contract,452,4393,3325,0.015058242447749646,2,0,0
39,owner_with_mortgage,56,unemployed_other,42,2202,2830,0.10010361013824118,385,5,0
37,rent_private,218,unemployed_other,41,3334,2483,0.43970893305719194,1149,1,0
54,rent_private,25,temporary_contract,17,12635,1916,0.2703011880074513,-4418,3,0
46,owner_with_mortgage,28,retired,16,10488,1881,0.5735623907611946,614,2,0
41,living_with_family_other,21,temporary_contract,56,479,2203,0.01728922111124118,533,5,0
27,owner_with_mortgage,547,self_employed,129,306,850,0.3313218810450141,418,5,0
58,rent_social,55,permanent,6,2844,1409,0.5643019786488359,6581,3,0
58,owner_with_mortgage,14,permanent,49,4418,1526,0.3546339505282608,747,1,0
27,owner_with_mortgage,503,permanent,0,953,1731,1.196329144077867,895,1,0
53,rent_private,9,unemployed_other,15,9942,1955,1.1106753350382914,273,4,0
31,rent_private,3,permanent,251,3746,549,0.38332193969464823,-4549,5,1
42,living_with_family_other,3,permanent,21,4022,1412,0.45889417975852204,1130,5,0
23,rent_private,484,unemployed_other,47,1795,536,0.328459517539754,421,2,0
60,owner_with_mortgage,503,permanent,1,2557,1644,0.36333880704188254,694,2,0
51,owner_with_mortgage,26,permanent,37,60,3302,0.5063402329947881,153,2,0
20,owner_no_mortgage,34,permanent,543,696,2170,0.19398297062983702,1162,1,0
46,owner_with_mortgage,44,permanent,13,2691,3151,0.34826441131114705,284,1,0
33,rent_private,2,permanent,599,1920,1440,0.3640932729754356,-1655,5,1
42,owner_no_mortgage,12,unemployed_other,38,3479,529,0.0981867672750599,538,4,0
36,rent_private,231,permanent,52,1502,3435,0.4433718424833236,203,33,0
38,owner_with_mortgage,22,permanent,22,3243,1288,0.36202301003863446,-4573,7,0
