age_years,residential_status,time_at_address_months,employment_status,time_with_employer_months,gross_monthly_income_eur,net_monthly_income_eur,debt_to_income_ratio,disposable_income_eur,num_active_credit_accounts,total_outstanding_balance_eur,credit_utilisation_ratio,num_unsecured_loans,num_accounts_30dpd_last12m,max_delinquency_last12m,months_since_last_delinquency,worst_ever_delinquency,credit_history_length_months,num_credit_enquiries_last6m,adverse_events_flag,default
22,owner_no_mortgage,46,temporary_contract,263,3804,3271,0.32325908199105097,1069,4,12921,0.13627741644119273,2,0,current,240,none,47,4,no,0
52,rent_private,7,temporary_contract,301,4395,2214,0.10740876893618347,14972,3,2370,0.01603543346439877,1,0,current,240,30dpd,106,10,yes,0
57,owner_with_mortgage,60,self_employed,15,12862,2051,0.39978519955224234,1020,0,157,0.7786372960679766,1,0,current,24,none,74,0,no,0
39,owner_no_mortgage,92,permanent,7,2496,2439,0.22219511388814206,785,2,5940,0.7146462408000718,1,0,current,240,30dpd,169,1,no,0
48,owner_with_mortgage,29,permanent,22,4012,1542,0.5953087952326033,364,0,4310,0.44218748951789844,1,0,current,2,30dpd,55,1,no,0
25,rent_social,16,permanent,54,1930,769,0.4770573886456688,882,6,17370,0.7886485575245413,0,0,current,8,none,117,0,no,0
22,owner_no_mortgage,163,permanent,491,3586,2002,0.47481976214671573,15811,2,3331,0.23518525575799798,2,11,current,21,none,102,0,no,0
62,owner_with_mortgage,13,permanent,21,18760,1970,0.18820859472748205,412,3,8058,0.265487787918384,1,0,current,240,60dpd,30,0,no,0
42,living_with_family_other,21,temporary_contract,40,3121,299,0.25272786176204765,8342,3,17365,0.3910171983580345,2,0,current,240,60dpd,49,2,no,0
42,owner_no_mortgage,45,temporary_contract,17,4436,1414,0.2652673967419268,757,4,16848,0.3210796207775491,0,0,current,20,none,100,0,no,0
64,rent_private,12,permanent,4,2867,1745,0.38563165618192624,144,7,78697,0.5003490870351569,2,0,60dpd,240,90dpd_plus,28,0,no,1
32,owner_with_mortgage,21,permanent,13,3111,2819,0.5643078652063438,1094,31,628,0.6593905499495981,1,1,current,240,none,85,0,no,0
49,owner_with_mortgage,10,permanent,16,3113,1583,0.42755752071868397,915,5,6460,0.46948571923708354,0,0,90dpd_plus,16,none,46,3,no,0
61,owner_no_mortgage,503,permanent,56,2385,3082,1.3448870372882427,167,7,288,0.1755523796625726,1,13,current,240,none,232,0,no,0
25,rent_private,38,temporary_contract,17,2070,3540,1.3164575288089915,1004,7,2564,0.07483966439965958,2,0,current,240,none,26,2,no,0
24,living_with_family_other,426,permanent,56,4693,3186,0.0839992204097228,263,49,105861,0.30526956855894927,3,0,current,3,30dpd,23,0,no,0
21,living_with_family_other,241,permanent,19,1885,2149,0.4842092804961957,967,2,61112,0.5694310115534884,0,1,30dpd,204,none,139,1,no,0
45,rent_social,31,permanent,31,543,1951,0.46287273374869387,310,8,12334,0.7342775020174738,3,2,current,240,none,45,1,no,0
54,owner_with_mortgage,424,self_employed,309,2759,3323,0.07226286833161563,2592,7,5179,0.679657382396619,0,0,30dpd,240,60dpd,53,0,yes,0
37,rent_private,325,permanent,8,450,2088,0.435743693723812,716,3,49956,0.3469519281420314,0,0,current,5,60dpd,72,0,no,0
26,owner_with_mortgage,32,self_employed,12,1941,2462,0.05005567236541981,250,5,7496,0.9484108916502212,2,0,current,240,90dpd_plus,31,1,no,0
51,owner_with_mortgage,6,temporary_contract,8,2597,1734,0.5637374852769275,630,3,6187,0.26101957240922014,1,0,current,214,none,117,1,no,0
29,owner_with_mortgage,18,unemployed_other,183,2707,208,0.6494731852659898,327,2,8267,1.0232991000829974,0,0,current,11,30dpd,80,0,no,0
38,rent_private,155,self_employed,1,2726,7086,0.31003606949157486,-772,2,15938,0.028370792146906073,1,0,90dpd_plus,240,60dpd,54,2,yes,1
23,rent_private,10,permanent,55,1518,559,0.38757807940910805,327,5,14091,0.5361514119889925,1,0,current,240,none,315,1,no,0
39,living_with_family_other,8,permanent,292,1855,2182,0.1611698754415234,826,4,2273,0.06042091947469298,1,0,current,9,none,70,2,no,0
36,owner_with_mortgage,30,permanent,14,4888,2495,0.3701452757670633,10665,2,68518,0.7624827854249105,0,0,current,4,none,22,6,no,0
57,rent_private,12,permanent,13,5470,3311,0.12626743220810102,7789,2,1313,0.6075282758246787,2,0,current,5,30dpd,108,0,no,0
28,owner_with_mortgage,484,permanent,67,3815,1713,0.3643556381589586,77,5,1892,0.5146497097455845,2,0,current,115,30dpd,221,10,no,0
28,rent_private,81,permanent,45,2768,1236,0.2171049075240954,375,4,8991,0.5730171429468551,2,1,current,240,90dpd_plus,27,1,yes,0
38,owner_with_mortgage,6,permanent,49,3797,147,0.5160254673181247,685,4,4273,0.05423505044901813,2,0,current,240,30dpd,24,0,no,0
25,owner_with_mortgage,13,permanent,185,3752,1416,0.23617709284052632,608,7,2641,0.47863244861478654,0,0,current,240,none,45,17,no,0
30,owner_with_mortgage,6,temporary_contract,35,4487,2702,0.6402497624509519,750,2,2790,0.5345048206601785,1,0,current,240,30dpd,42,3,no,0
28,living_with_family_other,0,permanent,55,2216,1925,0.4188129397061853,1088,3,4030,0.6537565480571683,0,0,current,240,none,12,1,no,0
47,rent_private,13,retired,6,4061,1593,0.43016011690806827,35,5,16308,0.2733754246732253,1,0,60dpd,240,none,99,0,no,0
34,owner_with_mortgage,49,temporary_contract,43,890,3159,0.5115006760855748,848,36,6155,0.12416035218474161,1,0,current,3,none,55,3,yes,0
108,owner_with_mortgage,118,permanent,17,3448,953,0.4289507361612591,486,2,7320,0.19238178730176964,0,0,current,9,none,502,0,no,0
35,rent_private,47,temporary_contract,11,1873,932,0.3858689323351159,-257,3,17975,1.3202001000054746,1,0,current,240,none,24,0,no,0
39,owner_with_mortgage,23,permanent,30,2774,502,0.31761115608831164,268,4,6791,0.636897648781676,2,0,current,240,none,24,1,no,0
19,rent_private,200,permanent,9,1247,3315,0.3324974651518629,669,4,2978,0.32488879457152176,2,1,current,240,30dpd,20,0,no,0
120,living_with_family_other,394,permanent,5,1953,3213,0.11579729248310727,532,6,12444,1.0268634271021848,2,0,current,2,60dpd,67,3,no,0
37,rent_private,52,permanent,334,15205,1703,0.42108744248522467,8096,8,83914,0.48998398380913,3,0,60dpd,116,30dpd,25,2,no,0
61,owner_with_mortgage,12,retired,268,2155,1577,0.555969438440653,822,1,1032,0.2843207386095975,2,0,current,240,none,98,2,no,0
45,rent_private,252,permanent,303,2727,2598,0.20613911551467853,1163,2,17857,0.020079450121554675,1,0,90dpd_plus,240,none,32,2,yes,0
60,rent_private,53,self_employed,8,1462,1271,0.6175531449418394,979,4,19771,0.5686322286309863,1,2,30dpd,183,none,89,10,no,0
32,owner_with_mortgage,257,permanent,20,4915,1941,0.04905962153256502,90,1,2265,0.3722344460074445,2,0,current,121,30dpd,67,15,yes,0
53,owner_no_mortgage,0,permanent,2,3496,1837,0.560579774920998,17612,2,2660,0.69435368432605,2,0,30dpd,1,90dpd_plus,78,16,no,0
29,owner_no_mortgage,47,self_employed,27,4592,2303,0.5646471366929402,514,8,1139,0.30271931561274834,3,0,current,10,none,97,20,no,0
32,owner_with_mortgage,35,permanent,51,3775,729,0.7199452002456592,13255,3,464,0.5006551318593466,2,0,current,240,none,69,1,no,0
30,owner_no_mortgage,351,permanent,18,3710,1421,0.26000720324107146,376,8,2257,0.1472839309351135,2,3,current,18,none,466,1,no,0
60,rent_private,46,retired,55,3577,1670,1.3254195709748688,862,6,14002,0.34964610702255416,1,0,30dpd,240,none,84,3,no,1
58,owner_with_mortgage,512,permanent,16,7518,1408,0.14589870698517696,1012,2,4429,0.5690102561891235,0,3,current,240,none,60,1,no,0
45,rent_private,22,retired,77,3763,2452,0.47277285584743994,676,4,7394,0.11515264399780409,1,0,current,240,none,16,3,no,0
56,rent_social,238,temporary_contract,393,1409,2298,0.09623936491608703,301,3,3253,0.4022688399516284,3,0,current,240,none,57,2,no,0
29,rent_social,12,temporary_contract,10,4138,8339,0.5256487104553241,1067,5,1317,0.16453801349341152,2,0,current,2,none,36,3,no,0
34,rent_social,271,retired,500,3209,467,0.13492454310353,450,6,14277,0.3082585647337377,5,0,current,240,none,39,2,no,0
37,owner_with_mortgage,2,permanent,421,1470,3323,0.4089440614792205,995,0,20,0.7555376905204199,0,0,current,240,none,48,0,no,0
30,owner_with_mortgage,46,temporary_contract,16,3503,3165,0.44071104082555157,928,3,964,0.2560536485061896,1,0,current,240,none,35,0,no,0
49,rent_private,1,permanent,8,356,2541,0.5503399945650463,40,4,44519,0.03484935161824911,3,0,current,240,none,100,2,no,0
43,rent_social,8,permanent,12,468,1273,0.3444341475127588,14504,6,2996,0.20876379356326602,1,0,current,10,none,67,0,no,0
36,rent_private,81,permanent,39,13834,2091,0.2749907103581881,1120,0,2903,0.3165945711716031,1,0,current,240,none,490,1,yes,0
67,rent_social,18,retired,351,1801,1536,0.6425241645132629,719,6,2792,0.3185826727942887,2,0,30dpd,240,30dpd,69,0,no,0
36,living_with_family_other,35,permanent,7,1605,452,0.5759651074234414,406,5,10920,0.783146784194614,1,0,current,240,none,103,0,no,0
38,owner_with_mortgage,56,temporary_contract,4,1942,3409,0.14672347220856,349,9,8680,0.11270935022517416,0,0,current,2,none,21,1,no,0
104,rent_social,2,permanent,138,1899,2092,0.17678886008347255,388,48,3776,0.6140015108323916,2,2,current,240,none,54,0,yes,0
29,owner_with_mortgage,40,permanent,26,14319,1221,0.5138844011923158,11368,2,2817,0.18551643692534,1,0,current,240,none,57,0,no,0
58,owner_no_mortgage,9,self_employed,21,3617,2037,0.41741502603087954,224,1,11423,0.6424516263337117,2,0,current,27,90dpd_plus,94,1,no,0
45,owner_with_mortgage,576,permanent,12,4662,1869,1.2682899970703823,996,5,1447,0.3906617674602099,1,0,current,240,none,32,0,no,0
35,owner_with_mortgage,18,temporary_contract,518,2304,2558,0.14606245726589956,1111,2,1339,0.33734568783810864,1,0,current,12,none,78,1,no,0
43,owner_with_mortgage,20,permanent,11,2340,2829,0.31314663475936994,5612,4,6881,0.7135714174389698,1,0,current,240,none,84,1,yes,0
44,rent_social,41,retired,232,4348,1087,0.23279332464273306,311,4,3768,0.04578755595612973,7,0,current,240,none,98,0,no,0
43,owner_with_mortgage,10,permanent,3,4193,1936,1.3121306715534025,184,3,13834,0.2629514961237563,1,0,30dpd,240,none,354,1,no,0
51,owner_with_mortgage,17,self_employed,7,2131,1581,0.9292406388089701,1141,5,4719,0.0633913742473726,3,0,current,240,none,114,1,no,0
42,owner_no_mortgage,60,permanent,9,2238,2637,0.44983472254255463,17018,5,960,0.12045086453677777,2,0,current,240,none,37,1,no,0
47,owner_no_mortgage,41,self_employed,9,2800,1465,0.15703407172661127,12216,6,1202,0.7981743917218111,1,15,current,9,none,549,1,no,0
36,rent_private,516,temporary_contract,3,3314,1097,0.4075890978696363,472,2,13059,0.11545532567460352,1,0,current,240,none,0,3,no,0
40,rent_social,14,unemployed_other,52,4399,1295,1.1658143153366145,262,0,5755,0.10592480388861242,0,1,current,240,none,112,0,no,0
35,owner_no_mortgage,15,permanent,26,2109,2108,0.3418000380251605,330,2,22,0.6868494924452211,2,1,current,15,none,6,0,yes,0
63,rent_social,262,permanent,514,2638,2400,0.08688072182513186,357,4,100825,0.48593635318640216,2,0,current,240,none,4,1,yes,0
59,owner_no_mortgage,518,permanent,56,1544,2597,0.6076809390379759,551,4,6997,0.3549994863158842,2,0,current,240,30dpd,114,1,no,0
49,owner_with_mortgage,12,permanent,12,3237,3043,0.5548160575986489,1198,3,15226,0.3209702556772031,1,0,current,9,30dpd,403,2,no,0
38,rent_private,78,unemployed_other,164,2377,494,0.4870027157265504,973,5,15129,0.1253444315119187,1,0,30dpd,240,none,105,0,no,0
39,owner_with_mortgage,22,retired,2,3217,11837,0.5651623944653967,9,5,19991,0.03324439956194533,2,0,current,240,none,23,1,no,0
41,rent_private,57,permanent,432,4918,1817,1.4415501084714613,752,5,8290,0.6084098187550382,1,0,current,240,none,36,1,no,0
55,rent_private,12,permanent,53,2724,2914,0.35996688402189314,-3461,2,97772,0.713021699938278,0,0,current,240,none,54,0,no,0
37,rent_private,37,permanent,36,2704,1750,0.34958273705179493,-1067,1,16410,1.3566527717038963,1,16,current,240,none,24,0,no,0
98,owner_no_mortgage,19,retired,8,2615,969,1.1383375271501484,825,2,3471,1.2717707852443616,0,0,current,240,60dpd,504,1,no,0
18,rent_private,50,temporary_contract,503,2763,1719,0.3675404454616641,3745,5,88999,0.24548611812187562,1,2,current,240,none,37,1,no,0
50,owner_no_mortgage,18,self_employed,8,1370,783,0.5023029457291782,632,2,971,0.2696728507214827,2,0,90dpd_plus,240,60dpd,105,2,no,0
48,owner_no_mortgage,15,permanent,18,4825,3278,0.5312599814240127,266,5,11904,0.4734412976961813,2,0,current,240,none,31,1,no,0
58,owner_with_mortgage,11,self_employed,4,1497,2990,0.8877546414126923,6886,7,9436,0.38323237925552484,10,0,current,2,none,28,1,no,0
59,owner_no_mortgage,100,permanent,291,1547,1213,0.20672612074667535,303,4,6095,0.2012444755670489,1,1,30dpd,240,90dpd_plus,45,0,no,0
30,owner_with_mortgage,59,permanent,17,3433,2957,0.41708220249716677,223,3,176617,0.11682082165184451,2,0,current,240,90dpd_plus,17,1,no,0
51,owner_with_mortgage,14,permanent,6,14384,1502,0.2785201500676458,196,3,8888,0.7415150705516511,1,0,current,240,90dpd_plus,85,0,no,0
32,rent_social,10,self_employed,566,10563,2563,0.06692867389857668,9975,2,7720,0.42863470317652935,2,0,current,1,none,99,0,no,0
37,owner_with_mortgage,6,unemployed_other,168,4660,1663,0.38568517214699843,15866,6,14473,0.08431872446423021,1,0,30dpd,194,60dpd,47,1,yes,0
50,owner_no_mortgage,56,temporary_contract,12,3779,81,0.5858646830135003,107,4,8014,0.8394213481751932,0,0,current,0,none,72,1,no,0
32,owner_with_mortgage,356,permanent,44,1650,2991,0.33749337332745544,787,4,4251,0.7057067521732332,3,0,90dpd_plus,106,none,50,0,no,0
30,rent_private,30,unemployed_other,125,2956,2267,0.582251953434176,1123,5,14533,0.12688488417573354,0,1,30dpd,23,none,31,3,no,0
49,owner_no_mortgage,50,retired,16,2684,1024,0.23770058025545976,363,31,2651,0.5430250229910781,2,0,current,240,none,45,0,no,0
43,owner_with_mortgage,31,temporary_contract,6,1935,1419,0.36097600432043153,550,3,187,0.5765373618254275,1,0,30dpd,240,none,9,3,yes,0
60,owner_with_mortgage,47,self_employed,10,2167,1515,0.49761659220153326,711,2,198623,0.7275445044606074,2,0,current,240,none,141,3,no,0
37,living_with_family_other,51,permanent,302,2246,1699,0.11878703820792955,307,2,308,0.27775119675188287,10,0,current,12,60dpd,258,0,no,0
61,owner_with_mortgage,52,self_employed,1,2943,1386,0.016638902494741536,531,4,12944,0.26424571641676897,2,0,current,6,none,80,0,yes,0
23,owner_no_mortgage,361,permanent,7,1397,660,0.261214030762999,8473,2,3738,0.2867854210579562,2,0,current,240,none,100,3,no,0
39,owner_with_mortgage,19,permanent,16,2500,13013,0.4541666948474024,660,4,1652,0.20868596360739508,1,0,current,240,none,56,0,no,0
37,rent_private,55,permanent,425,4528,3207,0.2416050384070565,104,2,4085,0.3451486849553871,1,0,current,13,none,197,0,no,0
59,rent_private,10,self_employed,37,2644,784,0.1875084807866002,589,5,1132,0.40742486566507025,1,1,current,8,none,68,2,no,0
48,owner_with_mortgage,1,temporary_contract,10,1666,1721,0.08377624841673523,162,3,2345,0.43219597614437566,2,0,90dpd_plus,240,none,63,3,no,0
18,owner_no_mortgage,20,permanent,370,573,4447,0.3366948659079038,4023,1,5701,0.08206234785685597,3,1,30dpd,4,none,88,2,no,0
49,owner_with_mortgage,130,permanent,35,2533,2580,0.4009362054249239,746,19,226,0.3259872164584042,2,16,current,240,none,62,1,yes,0
48,rent_private,17,permanent,439,663,3436,0.8844773698566424,194,3,18264,0.45438975080701544,2,0,current,240,90dpd_plus,116,20,no,0
24,owner_with_mortgage,33,retired,46,4727,2010,0.3368361881654614,206,2,4616,0.042407162170388486,1,2,current,24,none,30,0,no,0
18,rent_social,29,temporary_contract,2,703,2045,0.9582491310032043,680,0,85889,0.5195399620690405,1,0,current,240,none,1,3,no,0
50,rent_social,20,permanent,54,2549,2292,0.5252201430303896,1159,1,45707,0.44125312301416103,2,0,30dpd,240,90dpd_plus,31,3,no,0
52,rent_private,59,unemployed_other,35,2257,799,0.2465627501183527,18043,4,5427,0.43486950323844603,0,1,current,240,none,27,17,no,0
43,rent_private,48,permanent,49,18557,2845,0.2861879794118086,16412,16,821,0.5334877047502447,0,1,30dpd,240,30dpd,33,3,no,0
56,rent_private,40,permanent,299,3429,1564,0.5751354261217294,47,5,8888,0.7276568671712933,1,0,30dpd,240,none,102,2,no,0
26,rent_private,39,self_employed,9,4773,1233,0.20487774066574338,1161,0,9507,0.7115835557256409,0,0,current,18,30dpd,82,3,no,0
40,owner_with_mortgage,337,temporary_contract,49,3892,2160,0.48854940423265314,146,0,3434,0.2649596214628253,1,0,current,16,30dpd,18,0,no,0
59,rent_social,136,retired,33,6059,2449,0.3550916264515121,481,4,881,0.07934010619334314,1,17,current,9,none,94,2,yes,0
50,living_with_family_other,19,permanent,34,92,1036,0.30234206222290544,1462,4,1335,0.5899728923411603,5,0,60dpd,2,none,68,0,no,0
31,rent_private,23,temporary_contract,552,2750,791,0.016169341391938152,635,4,154494,0.3250997935340154,3,1,current,240,90dpd_plus,55,2,no,0
55,living_with_family_other,306,temporary_contract,33,240,2124,0.5337818076754308,678,5,81804,1.1616499403800367,1,0,current,11,90dpd_plus,462,0,no,0
104,owner_with_mortgage,4,permanent,23,3353,1609,0.3831171410052025,1178,6,3017,1.0512456280697093,2,0,30dpd,240,30dpd,111,1,no,0
93,rent_private,11,permanent,3,3925,1488,0.837527104877165,780,4,4124,0.06165524036650504,1,0,current,240,none,105,0,no,0
36,rent_social,5,self_employed,17,774,2057,0.6041564781189634,8322,5,2052,1.0449604581341088,0,15,60dpd,240,none,17,0,yes,0
36,rent_private,0,retired,478,1964,1817,1.1010037820010106,1045,1,2210,0.025909038167513974,0,0,current,240,none,75,0,no,0
45,owner_with_mortgage,25,retired,41,10902,1121,0.32654522931634994,1063,8,7509,0.3492562062845793,1,0,current,240,none,29,1,no,0
29,rent_private,15,temporary_contract,1,19189,9845,1.2723457409553276,408,3,9257,0.2744822443029519,1,0,current,240,none,72,18,no,0
34,owner_with_mortgage,21,permanent,329,2322,2801,0.21878764532119388,50,0,8251,0.00941398883430382,0,0,current,8,none,61,0,no,0
53,owner_with_mortgage,321,temporary_contract,43,2681,2785,0.3134235254801806,593,1,7290,0.35543476547649844,3,0,current,21,none,58,1,no,0
44,rent_social,16,permanent,546,140,2835,0.2935310055453908,426,4,9810,0.558211418578525,0,0,current,240,60dpd,51,1,no,0
44,owner_no_mortgage,60,self_employed,147,1885,1652,0.5824261260467734,149,7,1159,0.14789520897412864,1,0,current,29,none,28,0,no,0
22,owner_with_mortgage,9,permanent,0,2033,1619,0.8945724395641258,357,3,4595,0.5203407945131211,1,0,current,240,none,13,0,no,0
60,owner_no_mortgage,30,permanent,22,4666,2095,0.22248057698653195,456,2,900,0.22209119277135325,1,1,current,175,none,51,0,no,0
42,owner_no_mortgage,18,temporary_contract,11,614,1502,1.2384842709019757,74,6,19534,0.333224110201247,2,0,current,240,60dpd,5,1,yes,1
34,owner_with_mortgage,17,temporary_contract,60,2604,1395,0.4767890849855904,1048,0,18433,0.3280684142400713,3,0,current,146,none,36,2,yes,0
59,owner_with_mortgage,173,permanent,32,1908,2090,0.2506178421980583,12577,4,11170,0.5034780084286956,1,0,current,240,60dpd,96,3,no,0
58,owner_with_mortgage,216,permanent,12,2690,3322,0.47125521357021233,214,0,7000,0.7160457306313641,0,0,60dpd,240,30dpd,21,1,no,0
35,rent_social,16,permanent,535,4668,1870,0.36978056240375834,12351,33,7681,0.23980883380516577,3,1,30dpd,8,none,301,0,no,0
42,rent_private,20,permanent,45,3997,557,0.4463223905068465,867,2,1114,0.8488881067133671,2,0,current,161,90dpd_plus,39,1,no,0
41,owner_with_mortgage,23,permanent,5,1777,2249,0.3523979396775871,85,2,14204,0.0513074212530084,1,0,current,11,90dpd_plus,551,20,yes,1
52,rent_private,339,permanent,1,3485,2209,0.03521789432402586,1031,8,18106,0.7741719591918509,2,0,current,16,none,48,1,no,0
120,rent_social,49,retired,485,1905,2076,0.3713384435678333,463,4,3492,0.5675504468352661,0,0,current,240,none,73,0,no,0
21,rent_private,17,permanent,48,2449,1448,0.1054816025772963,-1879,2,175386,0.7796467053748715,1,0,current,240,none,3,1,no,0
67,owner_no_mortgage,4,permanent,307,2329,3153,0.013365942062060453,8,6,15143,0.2548458475570617,0,0,current,240,none,28,3,yes,0
61,rent_private,8,permanent,1,2115,1583,0.183446287622311,567,2,6778,0.1952318593327786,1,0,30dpd,5,60dpd,186,1,no,0
44,owner_no_mortgage,354,retired,4,2135,1500,0.41901085486661926,-470,1,2394,0.7499826158293551,6,0,current,240,30dpd,51,0,no,1
73,owner_with_mortgage,48,self_employed,408,6642,1321,0.2513325399747096,100,2,5027,0.02896217836897832,3,0,current,240,30dpd,6,0,no,0
